experiment_id,distance,eta,schedule_factor,perturbation_level,seed,eta_eff,predicted_derivative,observed_derivative,sign_match
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,0,29,45.5,-232981.7,-217165.59238489726,1
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,0,47,45.5,-232981.7,-229943.79046447115,1
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,0,71,45.5,-232981.7,-248346.02919077617,1
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,0,89,45.5,-232981.7,-251051.00330621575,1
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,1,11,36.65454545454545,-170725.76528925615,-157645.99347607844,1
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,1,29,36.65454545454545,-170725.76528925615,-159135.94052411086,1
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,1,47,36.65454545454545,-170725.76528925615,-168499.62722634093,1
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,1,71,36.65454545454545,-170725.76528925615,-181984.53307767608,1
exp_schedule_sensitivity_transfer,5,50,cnot_decomposition,1,89,36.65454545454545,-170725.76528925615,-183966.70067258182,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,-1,11,50.463157894736845,-135959.98171745153,-125543.71248254662,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,-1,29,50.463157894736845,-135959.98171745153,-126730.25379379652,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,-1,47,50.463157894736845,-135959.98171745153,-134187.16383128375,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,-1,71,50.463157894736845,-135959.98171745153,-144926.06753397203,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,-1,89,50.463157894736845,-135959.98171745153,-146504.59593891262,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,0,11,45.5,-116490.6,-107565.93380331526,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,0,29,45.5,-116490.6,-108582.56316385412,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,0,47,45.5,-116490.6,-114971.6484920512,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,0,71,45.5,-116490.6,-124172.74810876146,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,0,89,45.5,-116490.6,-125525.23226392054,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,1,11,41.06666666666666,-100162.16190476187,-92488.46239133939,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,1,29,41.06666666666666,-100162.16190476187,-93362.59124471837,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,1,47,41.06666666666666,-100162.16190476187,-98856.12118675844,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,1,71,41.06666666666666,-100162.16190476187,-106767.50656472692,1
exp_schedule_sensitivity_transfer,5,50,idle_padding,1,89,41.06666666666666,-100162.16190476187,-107930.41358832084,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,-1,11,1.1085714285714285,-261.9837990580848,-275.82318144266986,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,-1,29,1.1085714285714285,-261.9837990580848,-259.3018459740786,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,-1,47,1.1085714285714285,-261.9837990580848,-244.6025398093077,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,-1,71,1.1085714285714285,-261.9837990580848,-244.00535800111692,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,-1,89,1.1085714285714285,-261.9837990580848,-258.202210692402,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,0,11,0.91,-200.26,-210.83880191943675,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,0,29,0.91,-200.26,-198.20991932121728,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,0,47,0.91,-200.26,-186.973793029666,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,0,71,0.91,-200.26,-186.5173082037407,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,0,89,0.91,-200.26,-197.36935985799738,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,1,11,0.7486238532110092,-154.87146199814833,-163.05259911715356,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,1,29,0.7486238532110092,-154.87146199814833,-153.28602810252647,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,1,47,0.7486238532110092,-154.87146199814833,-144.59654789695185,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,1,71,0.7486238532110092,-154.87146199814833,-144.2435244655575,1
exp_schedule_sensitivity_transfer,7,1,temporal_order,1,89,0.7486238532110092,-154.87146199814833,-152.6359798004929,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,-1,11,1.1812500000000001,-378.5045454545455,-398.49917549534285,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,-1,29,1.1812500000000001,-378.5045454545455,-374.62975840037694,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,-1,47,1.1812500000000001,-378.5045454545455,-353.39274214823735,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,-1,71,1.1812500000000001,-378.5045454545455,-352.52995586268975,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,-1,89,1.1812500000000001,-378.5045454545455,-373.041045838939,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,0,11,0.91,-263.98,-277.9248323713818,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,0,29,0.91,-263.98,-261.27761161697265,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,0,47,0.91,-263.98,-246.46630322566284,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,0,71,0.91,-263.98,-245.86457115561507,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,0,89,0.91,-263.98,-260.1695975996912,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,1,11,0.7040178571428571,-187.98239795918366,-197.9126314174426,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,1,29,0.7040178571428571,-187.98239795918366,-186.05800426095453,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,1,47,0.7040178571428571,-187.98239795918366,-175.51074587656407,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,1,71,0.7040178571428571,-187.98239795918366,-175.0822473635838,1
exp_schedule_sensitivity_transfer,7,1,measurement_reset_asymmetry,1,89,0.7040178571428571,-187.98239795918366,-185.26897807737637,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,-1,11,1.1324444444444444,-295.29076543209874,-310.8895995284986,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,-1,29,1.1324444444444444,-295.29076543209874,-292.2678457634914,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,-1,47,1.1324444444444444,-295.29076543209874,-275.6997626059767,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,-1,71,1.1324444444444444,-295.29076543209874,-275.026658872552,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,-1,89,1.1324444444444444,-295.29076543209874,-291.028409793825,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,0,11,0.91,-218.47000000000003,-230.01075130000675,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,0,29,0.91,-218.47000000000003,-216.2335018181681,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,0,47,0.91,-218.47000000000003,-203.97565446515102,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,0,71,0.91,-218.47000000000003,-203.47766065750142,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,0,89,0.91,-218.47000000000003,-215.31650877947018,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,1,11,0.7330909090909091,-163.8958016528926,-172.5536525522896,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,1,29,0.7330909090909091,-163.8958016528926,-162.21798473337697,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,1,47,0.7330909090909091,-163.8958016528926,-153.022169662834,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,1,71,0.7330909090909091,-163.8958016528926,-152.64857560267512,1
exp_schedule_sensitivity_transfer,7,1,cnot_decomposition,1,89,0.7330909090909091,-163.8958016528926,-161.5300582025603,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,-1,11,1.0092631578947369,-126.05991135734074,-132.7190686140623,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,-1,29,1.0092631578947369,-126.05991135734074,-124.76942404762963,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,-1,47,1.0092631578947369,-126.05991135734074,-117.69649343586075,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,-1,71,1.0092631578947369,-126.05991135734074,-117.40914480561946,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,-1,89,1.0092631578947369,-126.05991135734074,-124.2403076418368,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,0,11,0.91,-109.23000000000002,-115.00011152332009,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,0,29,0.91,-109.23000000000002,-108.1118020945599,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,0,47,0.91,-109.23000000000002,-101.98315895650866,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,0,71,0.91,-109.23000000000002,-101.734173449988,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,0,89,0.91,-109.23000000000002,-107.65332656191481,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,1,11,0.8213333333333331,-95.01212698412697,-100.03117457880114,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,1,29,0.8213333333333331,-95.01212698412697,-94.03947879786806,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,1,47,0.8213333333333331,-95.01212698412697,-88.70856769219266,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,1,71,0.8213333333333331,-95.01212698412697,-88.49199127030539,1
exp_schedule_sensitivity_transfer,7,1,idle_padding,1,89,0.8213333333333331,-95.01212698412697,-93.64068052333916,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,-1,11,5.542857142857143,-3417.4229199372053,-3597.9494361908696,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,-1,29,5.542857142857143,-3417.4229199372053,-3382.4384362690116,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,-1,47,5.542857142857143,-3417.4229199372053,-3190.694725492739,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,-1,71,5.542857142857143,-3417.4229199372053,-3182.904843805329,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,-1,89,5.542857142857143,-3417.4229199372053,-3368.094347708252,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,0,11,4.550000000000001,-2566.500000000001,-2702.076226536675,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,0,29,4.550000000000001,-2566.500000000001,-2540.226495245702,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,0,47,4.550000000000001,-2566.500000000001,-2396.2261051165387,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,0,71,4.550000000000001,-2566.500000000001,-2390.3758688949397,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,0,89,4.550000000000001,-2566.500000000001,-2529.4540201515556,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,1,11,3.7431192660550465,-1948.2315629997477,-2051.1475512059246,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,1,29,3.7431192660550465,-1948.2315629997477,-1928.2873310757466,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,1,47,3.7431192660550465,-1948.2315629997477,-1818.9765556485447,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,1,71,3.7431192660550465,-1948.2315629997477,-1814.5356381118515,1
exp_schedule_sensitivity_transfer,7,5,temporal_order,1,89,3.7431192660550465,-1948.2315629997477,-1920.1099393009383,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,-1,11,5.906250000000001,-5001.613636363638,-5265.825560545425,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,-1,29,5.906250000000001,-5001.613636363638,-4950.411641563652,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,-1,47,5.906250000000001,-5001.613636363638,-4669.782646858135,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,-1,71,5.906250000000001,-5001.613636363638,-4658.381664484515,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,-1,89,5.906250000000001,-5001.613636363638,-4929.418164716478,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,0,11,4.550000000000001,-3412.9000000000005,-3593.187591485298,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,0,29,4.550000000000001,-3412.9000000000005,-3377.961817893651,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,0,47,4.550000000000001,-3412.9000000000005,-3186.4718777137086,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,0,71,4.550000000000001,-3412.9000000000005,-3178.692305845135,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,0,89,4.550000000000001,-3412.9000000000005,-3363.636713569157,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,1,11,3.5200892857142856,-2374.414540816326,-2499.843788304223,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,1,29,3.5200892857142856,-2374.414540816326,-2350.1074331885006,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,1,47,3.5200892857142856,-2374.414540816326,-2216.884514736948,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,1,71,3.5200892857142856,-2374.414540816326,-2211.472129795676,1
exp_schedule_sensitivity_transfer,7,5,measurement_reset_asymmetry,1,89,3.5200892857142856,-2374.414540816326,-2340.141206224104,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,-1,11,5.662222222222223,-3905.8859259259275,-4112.215664916671,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,-1,29,5.662222222222223,-3905.8859259259275,-3865.900999978309,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,-1,47,5.662222222222223,-3905.8859259259275,-3646.750757572954,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,-1,71,5.662222222222223,-3905.8859259259275,-3637.8474435962216,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,-1,89,5.662222222222223,-3905.8859259259275,-3849.5066657263646,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,0,11,4.550000000000001,-2839.5500000000006,-2989.550184711559,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,0,29,4.550000000000001,-2839.5500000000006,-2810.481256409481,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,0,47,4.550000000000001,-2839.5500000000006,-2651.1606611274756,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,0,71,4.550000000000001,-2839.5500000000006,-2644.6880181260963,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,0,89,4.550000000000001,-2839.5500000000006,-2798.5626974172405,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,1,11,3.665454545454546,-2091.2806611570254,-2201.753266132202,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,1,29,3.665454545454546,-2091.2806611570254,-2069.8720220011783,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,1,47,3.665454545454546,-2091.2806611570254,-1952.5350919110997,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,1,71,3.665454545454546,-2091.2806611570254,-1947.7680995583119,1
exp_schedule_sensitivity_transfer,7,5,cnot_decomposition,1,89,3.665454545454546,-2091.2806611570254,-2061.0942044141198,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,-1,11,5.046315789473685,-1653.102880886427,-1740.4285971020856,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,-1,29,5.046315789473685,-1653.102880886427,-1636.1799093686736,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,-1,47,5.046315789473685,-1653.102880886427,-1543.428122978146,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,-1,71,5.046315789473685,-1653.102880886427,-1539.659939712301,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,-1,89,5.046315789473685,-1653.102880886427,-1629.2412732446091,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,0,11,4.550000000000001,-1419.7500000000005,-1494.748771722363,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,0,29,4.550000000000001,-1419.7500000000005,-1405.21588413212,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,0,47,4.550000000000001,-1419.7500000000005,-1325.5569891834036,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,0,71,4.550000000000001,-1419.7500000000005,-1322.3207246692348,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,0,89,4.550000000000001,-1419.7500000000005,-1399.256709569519,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,1,11,4.106666666666667,-1223.759047619048,-1288.4045312996657,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,1,29,4.106666666666667,-1223.759047619048,-1211.231309783188,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,1,47,4.106666666666667,-1223.759047619048,-1142.5690147193902,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,1,71,4.106666666666667,-1223.759047619048,-1139.779503904315,1
exp_schedule_sensitivity_transfer,7,5,idle_padding,1,89,4.106666666666667,-1223.759047619048,-1206.0947760361732,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,-1,11,22.17142857142857,-46497.41538461539,-48953.65700610554,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,-1,29,22.17142857142857,-46497.41538461539,-46021.41691815512,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,-1,47,22.17142857142857,-46497.41538461539,-43412.55428212068,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,-1,71,22.17142857142857,-46497.41538461539,-43306.56524502978,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,-1,89,22.17142857142857,-46497.41538461539,-45826.25142071777,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,0,11,18.2,-34781.399999999994,-36618.73916448964,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,0,29,18.2,-34781.399999999994,-34425.33949804747,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,0,47,18.2,-34781.399999999994,-32473.835438340284,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,0,71,18.2,-34781.399999999994,-32394.552599408697,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,0,89,18.2,-34781.399999999994,-34279.350109682164,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,1,11,14.972477064220184,-26290.03087282215,-27678.810604468323,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,1,29,14.972477064220184,-26290.03087282215,-26020.897324749774,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,1,47,14.972477064220184,-26290.03087282215,-24545.824384093572,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,1,71,14.972477064220184,-26290.03087282215,-24485.897288485103,1
exp_schedule_sensitivity_transfer,7,20,temporal_order,1,89,14.972477064220184,-26290.03087282215,-25910.549106241368,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,-1,11,23.625,-68245.94318181818,-71851.05810604463,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,-1,29,23.625,-68245.94318181818,-67547.30296648637,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,-1,47,23.625,-68245.94318181818,-63718.18064312204,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,-1,71,23.625,-68245.94318181818,-63562.61668879535,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,-1,89,23.625,-68245.94318181818,-67260.85148657103,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,0,11,18.2,-46343.35,-48791.45306568026,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,0,29,18.2,-46343.35,-45868.92871554447,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,0,47,18.2,-46343.35,-43268.71033257452,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,0,71,18.2,-46343.35,-43163.07248149319,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,0,89,18.2,-46343.35,-45674.40988302768,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,1,11,14.080357142857142,-32071.223214285703,-33765.396377663164,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,1,29,14.080357142857142,-32071.223214285703,-31742.90705001658,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,1,47,14.080357142857142,-32071.223214285703,-29943.464753201217,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,1,71,14.080357142857142,-32071.223214285703,-29870.359656096523,1
exp_schedule_sensitivity_transfer,7,20,measurement_reset_asymmetry,1,89,14.080357142857142,-32071.223214285703,-31608.293197176245,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,-1,11,22.64888888888889,-53306.35851851852,-56122.28485335268,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,-1,29,22.64888888888889,-53306.35851851852,-52760.656253188055,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,-1,47,22.64888888888889,-53306.35851851852,-49769.759536635655,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,-1,71,22.64888888888889,-53306.35851851852,-49648.249780373604,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,-1,89,22.64888888888889,-53306.35851851852,-52536.91130111309,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,0,11,18.2,-38603.600000000006,-40642.8481662697,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,0,29,18.2,-38603.600000000006,-38208.41127288797,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,0,47,18.2,-38603.600000000006,-36042.45239488673,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,0,71,18.2,-38603.600000000006,-35954.45700076863,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,0,89,18.2,-38603.600000000006,-38046.37880861974,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,1,11,14.661818181818182,-28312.692892561983,-29808.32042634935,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,1,29,14.661818181818182,-28312.692892561983,-28022.853160896397,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,1,47,14.661818181818182,-28312.692892561983,-26434.293323711077,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,1,71,14.661818181818182,-28312.692892561983,-26369.755649255178,1
exp_schedule_sensitivity_transfer,7,20,cnot_decomposition,1,89,14.661818181818182,-28312.692892561983,-27904.01514062235,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,-1,11,20.185263157894738,-22518.461385041555,-23708.00668876092,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,-1,29,20.185263157894738,-22518.461385041555,-22287.937752756585,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,-1,47,20.185263157894738,-22518.461385041555,-21024.478869236424,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,-1,71,20.185263157894738,-22518.461385041555,-20973.148918545037,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,-1,89,20.185263157894738,-22518.461385041555,-22193.420096637798,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,0,11,18.2,-19301.7,-20321.31880060118,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,0,29,18.2,-19301.7,-19104.1066601535,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,0,47,18.2,-19301.7,-18021.132831922027,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,0,71,18.2,-19301.7,-17977.13536280906,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,0,89,18.2,-19301.7,-19023.09084775346,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,1,11,16.426666666666666,-16603.22666666667,-17480.29770496776,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,1,29,16.426666666666666,-16603.22666666667,-16433.257855147727,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,1,47,16.426666666666666,-16603.22666666667,-15501.689136112882,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,1,71,16.426666666666666,-16603.22666666667,-15463.842731265522,1
exp_schedule_sensitivity_transfer,7,20,idle_padding,1,89,16.426666666666666,-16603.22666666667,-16363.5684548948,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,-1,11,55.42857142857142,-280669.9591836735,-295496.44426776655,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,-1,29,55.42857142857142,-280669.9591836735,-277796.7141000962,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,-1,47,55.42857142857142,-280669.9591836735,-262048.97062844792,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,-1,71,55.42857142857142,-280669.9591836735,-261409.1944501775,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,-1,89,55.42857142857142,-280669.9591836735,-276618.64663663186,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,0,11,45.5,-209776.19999999998,-220857.69838815613,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,0,29,45.5,-209776.19999999998,-207628.70107615867,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,0,47,45.5,-209776.19999999998,-195858.64277114664,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,0,71,45.5,-209776.19999999998,-195380.46614006563,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,0,89,45.5,-209776.19999999998,-206748.19887867387,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,1,11,37.43119266055045,-158421.15074488672,-166789.80136697495,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,1,29,37.43119266055045,-158421.15074488672,-156799.37834773993,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,1,47,37.43119266055045,-158421.15074488672,-147910.7333011883,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,1,71,37.43119266055045,-158421.15074488672,-147549.61849333518,1
exp_schedule_sensitivity_transfer,7,50,temporal_order,1,89,37.43119266055045,-158421.15074488672,-156134.43079239788,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,-1,11,59.0625,-412191.98863636365,-433966.1692044392,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,-1,29,59.0625,-412191.98863636365,-407972.34002030233,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,-1,47,59.0625,-412191.98863636365,-384845.1991000794,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,-1,71,59.0625,-412191.98863636365,-383905.62360731757,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,-1,89,59.0625,-412191.98863636365,-406242.22978005605,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,0,11,45.5,-279624.24999999994,-294395.4951444175,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,0,29,45.5,-279624.24999999994,-276761.70994085626,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,0,47,45.5,-279624.24999999994,-261072.63879744124,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,0,71,45.5,-279624.24999999994,-260435.24627229516,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,0,89,45.5,-279624.24999999994,-275588.03167518537,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,1,11,35.200892857142854,-193295.9948979591,-203506.9209033819,1
